2001	1	1	12	0	-9.719	1.623	2.424107	1	102.78	62.51	291.82	82.8862	0	0	0	0	0	62.5123	0.8917	351.6946	0	0	0	1.9507	0
2001	1	2	12	0.036	-7.295	1.477	2.267043	1	102.82	61.68	292.66	82.8972	0	0	0	0	0.02	61.6776	0.8339	351.6985	0	0	0	1.9507	0
2001	1	3	12	0.105	-5.673	1.444	2.172967	1	102.95	60.88	293.46	82.925	0	0	0	0	0.04	60.8774	0.7993	351.7205	0	0	0	1.9507	0
2001	1	4	12	0.148	-3.789	1.415	2.12178	1	103.15	60.1	294.24	82.9399	0	0	0	0	0.01	60.0962	0.7805	351.7363	0	0	0	1.9507	0
2001	1	5	12	0	-4.256	1.371	2.069276	0.9	102.28	59.33	295	83.8099	0	0	0	0	0	59.3342	0.7612	353.0545	0	0	0	1.9507	0
2001	1	6	12	0	-3.6	1.285	1.954119	0.9	102.28	58.61	295.72	83.8099	0	0	0	0	0	58.6147	0.7188	353.0545	0	0	0	1.9507	0
2001	1	7	12	0	-3.033	1.263	1.749054	0.9	102.28	57.97	296.36	83.8099	0	0	0	0	0	57.9707	0.6434	353.0545	0	0	0	1.9507	0
2001	1	8	12	0.002	-4.872	1.254	1.60195	0.9	102.28	57.38	296.95	83.8127	0	0	0	0	0	57.3808	0.5893	353.0588	0	0	0	1.9507	0
2001	1	9	12	0.083	-5.994	1.251	1.577826	1	102.38	56.8	297.54	83.8382	0	0	0	0	0.03	56.7998	0.5804	353.0842	0	0	0	1.9507	0
2001	1	10	12	7.244	-9.119	1.215	1.556574	1	112.64	56.23	298.11	83.8528	0	0	0	0	0.02	56.2267	0.5726	353.0975	0	0	0	1.9507	0
2001	1	11	12	12.45	-7.234	1.435	1.535923	1	130.27	55.66	298.67	83.875	0	0	0	0	0.03	55.6611	0.565	353.1174	0	0	0	1.9507	0
2001	1	12	12	4.765	-3.259	1.558	1.515802	1	137.03	55.1	299.23	83.8823	0	0	0	0	0.01	55.103	0.5576	353.1234	0	0	0	1.9507	0
2001	1	13	12	0.001	-5.346	1.537	1.496182	1	137.03	54.55	299.78	83.8838	0	0	0	0	0	54.5521	0.5504	353.1255	0	0	0	1.9507	0
